title,body,rating,review,sentiment,clean_review,char_count,word_count,sentence_count,avg_word_length,unique_word_count,stopword_count,exclamation_count,question_count,uppercase_word_count,vader_score,emoji_list,emoji_count,noun_count,verb_count,adj_count
Samsung Galaxy M12,Phone was of very good quality.  Camera quality is okay okay.. but it's overall good for someone who has minimal usage. Battery life is also upto the mark. Go for it if you don't have heavy usage with your phone.,5,Samsung Galaxy M12 Phone was of very good quality.  Camera quality is okay okay.. but it's overall good for someone who has minimal usage. Battery life is also upto the mark. Go for it if you don't have heavy usage with your phone.,positive,samsung galaxi phone good qualiti camera qualiti okay okay overal good someon minim usag batteri life also upto mark go heavi usag phone,231,43,5,4.372093023255814,40,19,0,0,1,0.7812,[],0,9,3,6
My pice is not working properly. But others may not in this series,I facing problems since starting. Up to 5 days worked good. After that it is not connecting to the network properly and voice disturbances several times. Majorly it going to auto switch off and some time restart.,3,My pice is not working properly. But others may not in this series I facing problems since starting. Up to 5 days worked good. After that it is not connecting to the network properly and voice disturbances several times. Majorly it going to auto switch off and some time restart.,neutral,pice work properli other may seri face problem sinc start day work good connect network properli voic disturb sever time majorli go auto switch time restart,279,50,5,4.6,43,23,0,0,1,-0.4215,[],0,12,7,2
Worst Product,"Worst product, I had seen purchased last month and now screen is not working, cusotmer centre saying that phone is bend......how's that possible as I hadn't kept the same in pocket even till now",1,"Worst Product Worst product, I had seen purchased last month and now screen is not working, cusotmer centre saying that phone is bend......how's that possible as I hadn't kept the same in pocket even till now",negative,worst product worst product seen purchas last month screen work cusotm centr say phone bend possibl kept pocket even till,208,36,1,4.805555555555555,31,16,0,0,2,-0.8481,[],0,7,5,5
Average,No doubt mobile just awesome. But camera quality below average. I have Samsung galaxy j7 nxt. Better picture from M12,4,Average No doubt mobile just awesome. But camera quality below average. I have Samsung galaxy j7 nxt. Better picture from M12,positive,averag doubt mobil awesom camera qualiti averag samsung galaxi j nxt better pictur,125,21,3,5.0,21,7,0,0,2,0.7879,[],0,5,1,4
Depends on your needs,"If you want a good battery life, good fingerprint scanner and a good-really good camera for a budget, then this is the way to go.P.s  this phone looks pretty dope actually. I LOVE THE blue color. Blue is samsung's natural colour",4,"Depends on your needs If you want a good battery life, good fingerprint scanner and a good-really good camera for a budget, then this is the way to go.P.s  this phone looks pretty dope actually. I LOVE THE blue color. Blue is samsung's natural colour",positive,depend need want good batteri life good fingerprint scanner good realli good camera budget way go p phone look pretti dope actual love blue color blue samsung natur colour,250,45,4,4.555555555555555,39,18,0,0,3,0.9619,[],0,13,5,6
Toatally lost of your money,After 6 month of purchase..I reviewed for this smartphone plz guy dnt buy it. Totally waste of money. Camera quality not good. Phone heating issue several time without any load on its OS. WTF. . paise barbad. 🙁,2,Toatally lost of your money After 6 month of purchase..I reviewed for this smartphone plz guy dnt buy it. Totally waste of money. Camera quality not good. Phone heating issue several time without any load on its OS. WTF. . paise barbad. 🙁,negative,toatal lost money month purchas review smartphon plz guy dnt buy total wast money camera qualiti good phone heat issu sever time without load os wtf pais barbad,238,43,8,4.558139534883721,41,11,0,0,2,-0.9207,['🙁'],1,15,3,2
Average device,"Not going in detail regarding the device, already a lot has been said.Average device, but with a premium feel.Point of concern- The camera!! Will bring tears to your eyes. 64 MP maybe the talking point, but the sensor is absolute crap.",3,"Average device Not going in detail regarding the device, already a lot has been said.Average device, but with a premium feel.Point of concern- The camera!! Will bring tears to your eyes. 64 MP maybe the talking point, but the sensor is absolute crap.",neutral,averag devic go detail regard devic alreadi lot said averag devic premium feel point concern camera bring tear eye mp mayb talk point sensor absolut crap,250,43,5,4.837209302325581,38,18,2,0,1,-0.7457,[],0,15,4,4
Best Deal for 10k,Brought this for my uncle..Overall satisfied with the product..Got this for 10.5k during the sale go for it if you are looking for a mobile in 10k range..Would not suggest for heavy gaming.. good for Day to day use.,5,Best Deal for 10k Brought this for my uncle..Overall satisfied with the product..Got this for 10.5k during the sale go for it if you are looking for a mobile in 10k range..Would not suggest for heavy gaming.. good for Day to day use.,positive,best deal k brought uncl overal satisfi product got k sale go look mobil k rang would suggest heavi game good day day use,233,43,6,4.441860465116279,34,22,0,0,0,0.872,[],0,12,5,2
Worth buy decent features,Battery life for 2 and half days easily.Ample memory and storageCamera quality good. Can be with more zoom. Samsung reliability,5,Worth buy decent features Battery life for 2 and half days easily.Ample memory and storageCamera quality good. Can be with more zoom. Samsung reliability,positive,worth buy decent featur batteri life half day easili ampl memori storagecamera qualiti good zoom samsung reliabl,153,24,3,5.416666666666667,23,7,0,0,0,0.5859,[],0,8,2,5
Not worth,Just worth @8500 rupees.Lot of software glitches.Battery backup for 1 and half days on moderate use.,3,Not worth Just worth @8500 rupees.Lot of software glitches.Battery backup for 1 and half days on moderate use.,neutral,worth worth rupe lot softwar glitch batteri backup half day moder use,110,18,3,5.166666666666667,17,6,0,0,0,-0.3252,[],0,10,0,3
"बकबास फ़ोन,  पैसे खड्डे में गए","Worst phone.  एक दम बकबास है,  स्क्रीन शॉट सिस्टम बहुत ख़राब है,  स्क्रीनशॉट लेते समय अपने आप safe mode में चला गया,  data डिलीट करने के बाद भी start nhi hua.ऊपर से lockdown,  चार्जिंग बहुत slow",1,"बकबास फ़ोन,  पैसे खड्डे में गए Worst phone.  एक दम बकबास है,  स्क्रीन शॉट सिस्टम बहुत ख़राब है,  स्क्रीनशॉट लेते समय अपने आप safe mode में चला गया,  data डिलीट करने के बाद भी start nhi hua.ऊपर से lockdown,  चार्जिंग बहुत slow",negative,worst phone safe mode data start nhi hua lockdown slow,223,42,2,4.190476190476191,38,0,0,0,0,-0.296,[],0,13,5,5
Value for Money Of All angles,Samsung best product value for Money for All angles battery life and camera is a very good andside mounted fingerprint sensor is a very fast and face unlock is a very fast so enjoyable phone All of goodThank you Amazon And Samsung.,5,Value for Money Of All angles Samsung best product value for Money for All angles battery life and camera is a very good andside mounted fingerprint sensor is a very fast and face unlock is a very fast so enjoyable phone All of goodThank you Amazon And Samsung.,positive,valu money angl samsung best product valu money angl batteri life camera good andsid mount fingerprint sensor fast face unlock fast enjoy phone goodthank amazon samsung,261,48,1,4.458333333333333,34,22,0,0,0,0.9514,[],0,15,3,5
Bad quality of Camera and Display,"Very disappointed from this mobile, display quality is bad, camera is not like 48MP overall feel is not good with this mobile..",1,"Bad quality of Camera and Display Very disappointed from this mobile, display quality is bad, camera is not like 48MP overall feel is not good with this mobile..",negative,bad qualiti camera display disappoint mobil display qualiti bad camera like mp overal feel good mobil,161,28,1,4.785714285714286,23,12,0,0,1,-0.9314,[],0,7,0,5
Best mobile in this price range.,Excellent product. Value for money. Camera is good. Battery backup good. Fast charging. No hanging & heating problem. Display quality excellent.,5,Best mobile in this price range. Excellent product. Value for money. Camera is good. Battery backup good. Fast charging. No hanging & heating problem. Display quality excellent.,positive,best mobil price rang excel product valu money camera good batteri backup good fast charg hang heat problem display qualiti excel,177,27,8,5.592592592592593,26,5,0,0,0,0.9423,[],0,13,1,4
Monster reloaded🤗,"Using this mobile for past one week and, all I could say is this will never disappoint you. Battery is excellent. Rear camera is good than what I expected. I love the look of the mobile and sound quality is good. It supports Dolby Atmos which is good. U can definitely go for it without any second thoughts.",5,"Monster reloaded🤗 Using this mobile for past one week and, all I could say is this will never disappoint you. Battery is excellent. Rear camera is good than what I expected. I love the look of the mobile and sound quality is good. It supports Dolby Atmos which is good. U can definitely go for it without any second thoughts.",positive,monster reload use mobil past one week could say never disappoint batteri excel rear camera good expect love look mobil sound qualiti good support dolbi atmo good u definit go without second thought,325,60,6,4.433333333333334,49,25,0,0,4,0.9773,['🤗'],1,9,8,9
Heating issue...and camera quality is very poor,When i on internet that time mobile is overheating issue...and camera quality is very poor... Please dont buy this phone,1,Heating issue...and camera quality is very poor When i on internet that time mobile is overheating issue...and camera quality is very poor... Please dont buy this phone,negative,heat issu camera qualiti poor internet time mobil overh issu camera qualiti poor pleas dont buy phone,168,27,3,5.2592592592592595,21,10,0,0,0,-0.6379,[],0,11,2,2
Sound quality is bad,Not a bad phone but sound quality is very low even with loudspeaker on.This is very bad for this mobile.When  more than 2 people are connected on whatsapp conference mobile goes on mute and other people can't hear our voice.,3,Sound quality is bad Not a bad phone but sound quality is very low even with loudspeaker on.This is very bad for this mobile.When  more than 2 people are connected on whatsapp conference mobile goes on mute and other people can't hear our voice.,neutral,sound qualiti bad bad phone sound qualiti low even loudspeak bad mobil peopl connect whatsapp confer mobil goe mute peopl hear voic,245,44,3,4.568181818181818,36,19,0,0,0,-0.8626,[],0,11,3,9
Good,At this price good try by Samsung. But some thing missing.This is a average mobile for market.Wright now processor should be new like market phone.,4,Good At this price good try by Samsung. But some thing missing.This is a average mobile for market.Wright now processor should be new like market phone.,positive,good price good tri samsung thing miss averag mobil market wright processor new like market phone,152,26,4,4.884615384615385,26,11,0,0,0,0.7311,[],0,8,1,4
So far so good,"Phone is good but it's very heavy, just because it has 6000mah battery , phone battery make it lil bit thik which is uncomfortable",4,"So far so good Phone is good but it's very heavy, just because it has 6000mah battery , phone battery make it lil bit thik which is uncomfortable",positive,far good phone good heavi mah batteri phone batteri make lil bit thik uncomfort,145,28,0,4.214285714285714,24,13,0,0,0,0.0221,[],0,5,2,4
Good product in low budget,"The media could not be loaded.
                




   I got this product at 9k after discount . The fingerprint sensor is worst whereas battery and camera are ok. The screen function lags sometime but after latest update few of the bugs solved",4,"Good product in low budget The media could not be loaded.
                




   I got this product at 9k after discount . The fingerprint sensor is worst whereas battery and camera are ok. The screen function lags sometime but after latest update few of the bugs solved",positive,good product low budget media could load got product k discount fingerprint sensor worst wherea batteri camera ok screen function lag sometim latest updat bug solv,271,45,3,4.511111111111111,41,18,0,0,1,-0.0644,[],0,13,4,6
Not so good but value for money buy at below 10500/ Only.,Not so fast as expected.It’s back camera is higher qualityBut it’s Front camera is very low quality.Buy it for 1 yr next generation 5 GIs coming for better experience...,3,Not so good but value for money buy at below 10500/ Only. Not so fast as expected.It’s back camera is higher qualityBut it’s Front camera is very low quality.Buy it for 1 yr next generation 5 GIs coming for better experience...,neutral,good valu money buy fast expect back camera higher qualitybut front camera low qualiti buy yr next gener gi come better experi,227,41,4,4.560975609756097,35,15,0,0,0,0.5338,[],0,10,6,6
Not happy,Im giving one star bcz it is necessarily too select  star den only  we cn write reviewReally  unhappy  with dis phone 😑🤢😡😡😡🤬Battery  life is not good at allCamera quality is also very poorWhile using  d phone  it get heat upEven while charging  time it heat up...,1,Not happy Im giving one star bcz it is necessarily too select  star den only  we cn write reviewReally  unhappy  with dis phone 😑🤢😡😡😡🤬Battery  life is not good at allCamera quality is also very poorWhile using  d phone  it get heat upEven while charging  time it heat up...,negative,happi im give one star bcz necessarili select star den cn write reviewr unhappi di phone batteri life good allcamera qualiti also poorwhil use phone get heat upeven charg time heat,273,48,1,4.541666666666667,41,16,0,0,0,-0.8496,"['😑', '🤢', '😡', '😡', '😡', '🤬']",6,15,7,5
awesome phone in its segemnt,"i purchased M12 this week 6gb ,128 gb. i amazed about the battery back up . it has excellent speed while browsing .In this price range , no best model avaialble . earlier i have been using A70 which is high end but still M12 is performing same. thanks samaung for the wonderful research for this product..",5,"awesome phone in its segemnt i purchased M12 this week 6gb ,128 gb. i amazed about the battery back up . it has excellent speed while browsing .In this price range , no best model avaialble . earlier i have been using A70 which is high end but still M12 is performing same. thanks samaung for the wonderful research for this product..",positive,awesom phone segemnt purchas week gb gb amaz batteri back excel speed brows price rang best model avaialbl earlier use high end still perform thank samaung wonder research product,334,62,6,4.403225806451613,53,24,0,0,3,0.9289,[],0,14,6,7
"In this budget ,the phone is nice and worth the money",The battery life is appreciable and also it looks nice (just a little heavy ) . It works smoothly but for some reasons it doesn't feel like 90hz . The camera is average and i expected better but in this price range it's not a very big flaw . The usb cable in the box is really short in length . The fingerprint sensor works good.,5,"In this budget ,the phone is nice and worth the money The battery life is appreciable and also it looks nice (just a little heavy ) . It works smoothly but for some reasons it doesn't feel like 90hz . The camera is average and i expected better but in this price range it's not a very big flaw . The usb cable in the box is really short in length . The fingerprint sensor works good.",positive,budget phone nice worth money batteri life appreci also look nice littl heavi work smoothli reason feel like hz camera averag expect better price rang big flaw usb cabl box realli short length fingerprint sensor work good,383,77,5,3.987012987012987,57,33,0,0,0,0.8513,[],0,17,5,11
Samsung galaxy M12,"Camera quality very good , currently I am attending online classes and at the end of the day Charing is 13 - 15% left . You can go for it .",5,"Samsung galaxy M12 Camera quality very good , currently I am attending online classes and at the end of the day Charing is 13 - 15% left . You can go for it .",positive,samsung galaxi camera qualiti good current attend onlin class end day chare left go,158,34,2,3.676470588235294,32,13,0,0,2,0.4927,[],0,5,4,2
Good Product !,"I am using this model from past 2 months. Good product by specs and everything, this is the best you can get in terms of battery life, speed and camera. Only one con is that for 6000 mAH battery it feels a bit bulky but you will get used to it.",5,"Good Product ! I am using this model from past 2 months. Good product by specs and everything, this is the best you can get in terms of battery life, speed and camera. Only one con is that for 6000 mAH battery it feels a bit bulky but you will get used to it.",positive,good product use model past month good product spec everyth best get term batteri life speed camera one con mah batteri feel bit bulki get use,259,54,4,3.814814814814815,47,24,1,0,1,0.6996,[],0,14,5,5
Total Fraud,6 months free replacement offered to prime members is a total fraud. Neither Amazon or their partner Savex technologies respond.,1,Total Fraud 6 months free replacement offered to prime members is a total fraud. Neither Amazon or their partner Savex technologies respond.,negative,total fraud month free replac offer prime member total fraud neither amazon partner savex technolog respond,140,22,2,5.409090909090909,22,5,0,0,0,-0.7696,[],0,6,2,3
Blotware type,If you want full control of your phone.. don't buy this one. This phone work on its own...it will download many apps which you don't even know without asking you... So be aware...,2,Blotware type If you want full control of your phone.. don't buy this one. This phone work on its own...it will download many apps which you don't even know without asking you... So be aware...,negative,blotwar type want full control phone buy one phone work download mani app even know without ask awar,193,35,5,4.542857142857143,33,15,0,0,0,0.0772,[],0,8,5,4
Uncomfortable to use as it is having 221g of weight,Overall performance is good but the display resolution is 720p which is the worst part of mobile.Camera is OK.90hz refresh rate is good.Fingerprint sensor is great.Eventually I would not recommend to buy this mobile if you are not samsung lover.In this price range there are other good option too.,3,Uncomfortable to use as it is having 221g of weight Overall performance is good but the display resolution is 720p which is the worst part of mobile.Camera is OK.90hz refresh rate is good.Fingerprint sensor is great.Eventually I would not recommend to buy this mobile if you are not samsung lover.In this price range there are other good option too.,neutral,uncomfort use g weight overal perform good display resolut p worst part mobil camera ok hz refresh rate good fingerprint sensor great eventu would recommend buy mobil samsung lover price rang good option,349,59,6,4.932203389830509,46,29,0,0,1,-0.6503,[],0,15,5,11
Worth money,Not such a bad product with in this budget it will perform a heavy1-camera wise its ok dont expect much2-battery life superb no doubt3-finger print is quite difficult to use my suggest is to place it on back then it will be good4-over all worthy product,4,Worth money Not such a bad product with in this budget it will perform a heavy1-camera wise its ok dont expect much2-battery life superb no doubt3-finger print is quite difficult to use my suggest is to place it on back then it will be good4-over all worthy product,positive,worth money bad product budget perform heavi camera wise ok dont expect much batteri life superb doubt finger print quit difficult use suggest place back good worthi product,265,48,0,4.541666666666667,41,23,0,0,0,0.9013,[],0,15,5,5
Fast delivery  boy good,"Charger  hitting proplme and prosser  bad  and video recording  sitting nahi h and app drawer  sitting nahi h very poor quality, good  fingerprints , good  battery,  camera low quality",2,"Fast delivery  boy good Charger  hitting proplme and prosser  bad  and video recording  sitting nahi h and app drawer  sitting nahi h very poor quality, good  fingerprints , good  battery,  camera low quality",negative,fast deliveri boy good charger hit proplm prosser bad video record sit nahi h app drawer sit nahi h poor qualiti good fingerprint good batteri camera low qualiti,208,33,0,5.0606060606060606,26,4,0,0,0,-0.0076,[],0,15,1,7
The worst product.,"M12 has very worst lcd display which is not even good for the eyes.camera quality is worst,video quality is not so good.Generally if you are thinking that product has many features then you will be mistaken.not worth of money so choose a better and high end product in Samsung.",1,"The worst product. M12 has very worst lcd display which is not even good for the eyes.camera quality is worst,video quality is not so good.Generally if you are thinking that product has many features then you will be mistaken.not worth of money so choose a better and high end product in Samsung.",negative,worst product worst lcd display even good eye camera qualiti worst video qualiti good gener think product mani featur mistaken worth money choos better high end product samsung,296,52,5,4.711538461538462,43,26,0,0,1,-0.7805,[],0,13,4,8
Amazon service,The phone is too heavy to handle camera is too poor battery ok. Overall Amazon service is bad I tried to return product but before delivery but no option to return and process refund even customer service also bad because I paid online I have to product even though I didn't like really disappointed 😞,1,Amazon service The phone is too heavy to handle camera is too poor battery ok. Overall Amazon service is bad I tried to return product but before delivery but no option to return and process refund even customer service also bad because I paid online I have to product even though I didn't like really disappointed 😞,negative,amazon servic phone heavi handl camera poor batteri ok overal amazon servic bad tri return product deliveri option return process refund even custom servic also bad paid onlin product even though like realli disappoint,316,57,1,4.56140350877193,40,22,0,0,4,-0.9291,['😞'],1,13,9,6
Good battery life,Good budget phone for normal user. Great battery life. General samsung performance.Used for 2 months. If your bugets fits will recommend this phone.Not for Gamers :). Go away gamers from this device.,5,Good battery life Good budget phone for normal user. Great battery life. General samsung performance.Used for 2 months. If your bugets fits will recommend this phone.Not for Gamers :). Go away gamers from this device.,positive,good batteri life good budget phone normal user great batteri life gener samsung perform use month buget fit recommend phone gamer go away gamer devic,217,35,7,5.228571428571429,30,9,0,0,0,0.9081,[],0,14,3,6
Not worth buying,"Product was bought without physically checking it. I preferred Samsung over Chinese phone but their phone design is far better than Samsung in same budget. Screen is too big to hear any call, speakers are very bad, overall design is not very good, heavy to handle.",2,"Not worth buying Product was bought without physically checking it. I preferred Samsung over Chinese phone but their phone design is far better than Samsung in same budget. Screen is too big to hear any call, speakers are very bad, overall design is not very good, heavy to handle.",negative,worth buy product bought without physic check prefer samsung chines phone phone design far better samsung budget screen big hear call speaker bad overal design good heavi handl,281,49,3,4.755102040816326,42,20,0,0,1,-0.7275,[],0,8,6,9
Good battery backup and fast performance,Decent phone with good battery back up more than 1 day with good usage. Design is good to hold in hand. Screen is good. Touch is good. Camera is ok types with decent pics in daylight however in artificial light its average.Overall a decent buy at this price.,4,Good battery backup and fast performance Decent phone with good battery back up more than 1 day with good usage. Design is good to hold in hand. Screen is good. Touch is good. Camera is ok types with decent pics in daylight however in artificial light its average.Overall a decent buy at this price.,positive,good batteri backup fast perform decent phone good batteri back day good usag design good hold hand screen good touch good camera ok type decent pic daylight howev artifici light averag overal decent buy price,299,54,6,4.555555555555555,42,19,0,0,0,0.9674,[],0,18,1,13
Not as expected samsung still could better in this price,"Hangs a bit but other wise it's a decent buy for a normal user camera is average this review is afer a months use  samsung apps are useless only taking up space, battery is good",3,"Not as expected samsung still could better in this price Hangs a bit but other wise it's a decent buy for a normal user camera is average this review is afer a months use  samsung apps are useless only taking up space, battery is good",neutral,expect samsung still could better price hang bit wise decent buy normal user camera averag review afer month use samsung app useless take space batteri good,234,45,0,4.2,38,19,0,0,0,0.7391,[],0,10,5,7
Except Good Battery ...phone is too slow too perform,1.Poor Display2.Poor Camera.3.Too much slow performance is too poor4.Plastic quality.5.No Gorilla Glass.6.Poor Toch for FingprintGood1.Good Batter Life,2,Except Good Battery ...phone is too slow too perform 1.Poor Display2.Poor Camera.3.Too much slow performance is too poor4.Plastic quality.5.No Gorilla Glass.6.Poor Toch for FingprintGood1.Good Batter Life,negative,except good batteri phone slow perform poor display poor camera much slow perform poor plastic qualiti gorilla glass poor toch fingprintgood good batter life,204,26,11,6.884615384615385,22,6,0,0,0,0.4404,[],0,4,2,4
Average mobile in all aspects,"Not a good mobile, not expected this kind of mobile from Samsung.Battery - not standing even a day.Full charging takes 3 hours to charge battery.Camera quality is not good.Mobile fast- working with 2gb ram speed instead 4gb ram",3,"Average mobile in all aspects Not a good mobile, not expected this kind of mobile from Samsung.Battery - not standing even a day.Full charging takes 3 hours to charge battery.Camera quality is not good.Mobile fast- working with 2gb ram speed instead 4gb ram",neutral,averag mobil aspect good mobil expect kind mobil samsung batteri stand even day full charg take hour charg batteri camera qualiti good mobil fast work gb ram speed instead gb ram,257,43,4,5.0,38,14,0,0,0,-0.3412,[],0,15,7,4
Good enough,"High level - it's goodCons -It feels like so much weight.While using much time, it becoming slow.Camera is but slow compared to other android's.Pros -Great design.Much battery life.Big screen to view movies & games.",4,"Good enough High level - it's goodCons -It feels like so much weight.While using much time, it becoming slow.Camera is but slow compared to other android's.Pros -Great design.Much battery life.Big screen to view movies & games.",positive,good enough high level goodcon feel like much weight use much time becom slow camera slow compar android pro great design much batteri life big screen view movi game,227,36,6,5.333333333333333,34,8,0,0,0,0.8537,[],0,12,6,10
"Good Phone, Worst Camera, Poor display",Performance is good but Camera is very poor and 90 h display is not helping in making a undersaturated display little fun in daily use.In this price range go for Mi,2,"Good Phone, Worst Camera, Poor display Performance is good but Camera is very poor and 90 h display is not helping in making a undersaturated display little fun in daily use.In this price range go for Mi",negative,good phone worst camera poor display perform good camera poor h display help make undersatur display littl fun daili use price rang go mi,203,37,1,4.513513513513513,32,12,0,0,0,-0.559,[],0,10,3,6
Good but not excellent,"Finger print reading is fast and battery life is good, camera quality should be improved. One can go for this mobile, expect camera all features are reached expectations.",4,"Good but not excellent Finger print reading is fast and battery life is good, camera quality should be improved. One can go for this mobile, expect camera all features are reached expectations.",positive,good excel finger print read fast batteri life good camera qualiti improv one go mobil expect camera featur reach expect,193,32,2,5.0625,30,12,0,0,0,0.7617,[],0,10,4,4
This phone is great at this price range of under 11k.,"This phone is great at the price range of under11k . This phone has good camera, battery is awesome and the 90 hz display is great but the pros in this phone is it does not have gyroscopic sensor which is to be their at this price range also at this price range they should provide us a good display.",4,"This phone is great at this price range of under 11k. This phone is great at the price range of under11k . This phone has good camera, battery is awesome and the 90 hz display is great but the pros in this phone is it does not have gyroscopic sensor which is to be their at this price range also at this price range they should provide us a good display.",positive,phone great price rang k phone great price rang k phone good camera batteri awesom hz display great pro phone gyroscop sensor price rang also price rang provid us good display,354,71,3,4.0,43,38,0,0,0,0.9325,[],0,20,3,7
Not Good,Camera and battery is ok but speed of processor in not satisfactory.After a month use of mobile touch screen not sensing properly.,2,Not Good Camera and battery is ok but speed of processor in not satisfactory.After a month use of mobile touch screen not sensing properly.,negative,good camera batteri ok speed processor satisfactori month use mobil touch screen sens properli,139,24,2,4.833333333333333,22,10,0,0,0,-0.0266,[],0,8,1,4
Disgusting product,Don't buy this mobile.This Mobile don't have very common senser like megnatometer.It does not properly work. Map compass not workMany time open another app automatically.Service center didn't fix this problem. He said me this type of problem are general in Samsung smartphone.,1,Disgusting product Don't buy this mobile.This Mobile don't have very common senser like megnatometer.It does not properly work. Map compass not workMany time open another app automatically.Service center didn't fix this problem. He said me this type of problem are general in Samsung smartphone.,negative,disgust product buy mobil mobil common senser like megnatomet properli work map compass workmani time open anoth app automat servic center fix problem said type problem gener samsung smartphon,295,44,6,5.7272727272727275,41,16,0,0,0,-0.7551,[],0,14,6,3
Nice,Battery is too good at its performance. Camera was as it is specified in the specs. Display is also good,5,Nice Battery is too good at its performance. Camera was as it is specified in the specs. Display is also good,positive,nice batteri good perform camera specifi spec display also good,109,21,2,4.238095238095238,18,11,0,0,0,0.8225,[],0,3,1,2
Great Deal from Samsung,"I loved it, Great Battery life , Screen Quality,  and Camera Quality is also Good. I'm happy with the product.",5,"Great Deal from Samsung I loved it, Great Battery life , Screen Quality,  and Camera Quality is also Good. I'm happy with the product.",positive,great deal samsung love great batteri life screen qualiti camera qualiti also good happi product,134,24,2,4.583333333333333,23,7,0,0,1,0.9623,[],0,2,1,2
It is hanging and speaker not working properly,"I purchased 6gb, one week back, but still it is hanging and speaker not working properly,  sometimes it plays as beep noise. Samsung becomes worst quality nowadays,",1,"It is hanging and speaker not working properly I purchased 6gb, one week back, but still it is hanging and speaker not working properly,  sometimes it plays as beep noise. Samsung becomes worst quality nowadays,",negative,hang speaker work properli purchas gb one week back still hang speaker work properli sometim play beep nois samsung becom worst qualiti nowaday,211,35,1,5.0285714285714285,28,12,0,0,1,-0.631,[],0,7,7,1
Not Good Mobile,Fingerprint Scanner still i unable to find. Very Slow gets stuck while using. Dont waste money instead add some more money and buy good mobile,1,Not Good Mobile Fingerprint Scanner still i unable to find. Very Slow gets stuck while using. Dont waste money instead add some more money and buy good mobile,negative,good mobil fingerprint scanner still unabl find slow get stuck use dont wast money instead add money buy good mobil,158,28,2,4.678571428571429,27,8,0,0,0,0.1437,[],0,3,5,5
Worst experience,Worst experience. First time received phone with speaker issues and second time on replacement received damaged peice.Worst standard of quality by a big brand name.,1,Worst experience Worst experience. First time received phone with speaker issues and second time on replacement received damaged peice.Worst standard of quality by a big brand name.,negative,worst experi worst experi first time receiv phone speaker issu second time replac receiv damag peic worst standard qualiti big brand name,181,27,3,5.7407407407407405,24,6,0,0,0,-0.9022,[],0,13,3,6
Best Phone in this range,I am using it since a month.. and it is working very smoothly..Fingerprint reader is very goodBack Camera is Bestt.. and selfie camera is GoodPerformance is best for a normal user .. I am not using it for gaming or anything like that..Normal user can buy it without any doubt,5,Best Phone in this range I am using it since a month.. and it is working very smoothly..Fingerprint reader is very goodBack Camera is Bestt.. and selfie camera is GoodPerformance is best for a normal user .. I am not using it for gaming or anything like that..Normal user can buy it without any doubt,positive,best phone rang use sinc month work smoothli fingerprint reader goodback camera bestt selfi camera goodperform best normal user use game anyth like normal user buy without doubt,300,55,5,4.472727272727273,40,27,0,0,2,0.9187,[],0,8,4,6
Good product,The overall phone is good big display big battery life and fingerprint sensor is fast enough camer peformance is good in day lighting condition but if lighting conditions are not good then picture will be below average also the processor is only capable of daily task it is not ment for heavy taking,4,Good product The overall phone is good big display big battery life and fingerprint sensor is fast enough camer peformance is good in day lighting condition but if lighting conditions are not good then picture will be below average also the processor is only capable of daily task it is not ment for heavy taking,positive,good product overal phone good big display big batteri life fingerprint sensor fast enough camer peform good day light condit light condit good pictur averag also processor capabl daili task ment heavi take,312,55,0,4.6909090909090905,46,22,0,0,0,0.6299,[],0,18,0,14
Best mobile in this price range,"I purchased this mobile in Deepawali offer in just 9000 Rs. No equivalent phone is available in this price range. Want to buy second one but the price is high now. Battery last longer than one day, finger print sensor is on side button, camera quality is great.",5,"Best mobile in this price range I purchased this mobile in Deepawali offer in just 9000 Rs. No equivalent phone is available in this price range. Want to buy second one but the price is high now. Battery last longer than one day, finger print sensor is on side button, camera quality is great.",positive,best mobil price rang purchas mobil deepawali offer rs equival phone avail price rang want buy second one price high batteri last longer one day finger print sensor side button camera qualiti great,293,54,4,4.444444444444445,42,19,0,0,1,0.8316,[],0,18,3,6
quality as expected,pros-good build quality-nice battery-fast charging-nice interface fully customizable-edge panel comes in handycons-no gesture support for media and other functions-face recognition is very slow-no 5ghz wifinote:after more than a month use,4,quality as expected pros-good build quality-nice battery-fast charging-nice interface fully customizable-edge panel comes in handycons-no gesture support for media and other functions-face recognition is very slow-no 5ghz wifinote:after more than a month use,positive,qualiti expect pro good build qualiti nice batteri fast charg nice interfac fulli customiz edg panel come handycon gestur support media function face recognit slow ghz wifinot month use,258,33,0,6.848484848484849,33,10,0,0,0,0.4019,[],0,18,2,10
Superb Battery backup......Great.,Brought this M12 Samsung device on 19th Mar 2021. Device is excellent/ responding quickly / no heating even after continuous usage for 4 hours / Good battery backup.  I feel only one drawback that is the battery charging.....it's taking 2.5 hour's for full charge but Samsung saying Fast Charging.  Good to buy.,4,Superb Battery backup......Great. Brought this M12 Samsung device on 19th Mar 2021. Device is excellent/ responding quickly / no heating even after continuous usage for 4 hours / Good battery backup.  I feel only one drawback that is the battery charging.....it's taking 2.5 hour's for full charge but Samsung saying Fast Charging.  Good to buy.,positive,superb batteri backup great brought samsung devic th mar devic excel respond quickli heat even continu usag hour good batteri backup feel one drawback batteri charg take hour full charg samsung say fast charg good buy,345,55,8,5.254545454545455,49,14,0,0,2,0.8442,[],0,12,7,5
